TX_ID,CUSTOMER_ID,TX_DATE,PRODUCT_ID,QUANTITY,AMOUNT_LOCAL,CURRENCY
3802,1221,2023-08-14,2040,2,46.49,SEK
3803,1230,2023-09-04,2030,2,80.4,USD
3804,1418,2023-07-07,2009,4,55.66,EUR
3805,1456,2023-04-02,2019,4,102.42,USD
3806,1182,2023-10-26,2023,9,207.1,EUR
3807,1359,2023-12-21,2040,5,134.33,EUR
3808,1146,2023-05-05,2029,5,66.87,EUR
3809,1235,2023-07-05,2005,6,84.09,SEK
3810,1025,2023-03-22,2031,2,166.06,EUR
3811,1411,2023-10-20,2043,6,115.36,USD
3812,1290,2023-02-02,2028,1,51.07,USD
3813,1337,2023-12-14,2049,2,135.76,SEK
3814,1123,2023-10-14,2013,9,70.43,EUR
3815,1175,2023-11-09,2002,7,36.85,EUR
3816,1420,2023-12-11,2003,5,92.86,EUR
3817,1411,2023-04-01,2018,1,165.92,EUR
3818,1479,2023-03-09,2024,6,41.25,SEK
3819,1116,2023-12-09,2022,1,112.32,EUR
3820,1009,2023-09-03,2002,2,121.91,DKK
3821,1166,2023-05-03,2003,2,207.98,EUR
3822,1359,2023-03-23,2009,6,94.01,SEK
3823,1472,2023-06-01,2025,8,123.25,DKK
3824,1295,2023-04-07,2026,9,6.23,USD
3825,1437,2023-03-08,2001,8,54.34,EUR
3826,1102,2023-04-21,2026,5,120.83,EUR
3827,1343,2023-08-26,2014,4,77.62,USD
3828,1117,2023-06-30,2049,4,86.36,EUR
3829,1407,2023-05-29,2009,6,55.25,DKK
3830,1127,2023-02-04,2031,5,228.34,EUR
3831,1012,2023-03-17,2021,6,93.46,EUR
3832,1411,2023-11-06,2038,8,134.86,EUR
3833,1055,2023-11-21,2027,5,177.32,EUR
3834,1219,2023-05-01,2014,7,66.0,SEK
3835,1060,2023-08-22,2003,7,193.22,USD
3836,1043,2023-10-25,2037,1,124.56,EUR
3837,1284,2023-05-05,2007,4,64.36,SEK
3838,1317,2023-12-07,2043,2,57.69,EUR
3839,1428,2023-01-04,2003,6,182.63,EUR
3840,1057,2023-08-07,2047,7,113.03,EUR
3841,1398,2023-07-20,2044,8,156.88,DKK
3842,1455,2023-10-09,2023,8,49.12,DKK
3843,1007,2023-10-26,2021,6,238.55,USD
3844,1216,2023-02-24,2005,2,155.61,USD
3845,1478,2023-07-23,2019,3,49.06,EUR
3846,1022,2023-05-30,2028,6,189.41,DKK
3847,1049,2023-06-11,2024,3,60.5,DKK
3848,1182,2023-01-31,2006,2,81.12,EUR
3849,1451,2023-10-24,2024,1,22.17,DKK
3850,1383,2023-03-19,2046,3,97.24,USD
3851,1367,2023-03-30,2012,5,-30.48,EUR
3852,1364,2023-10-13,2033,8,118.31,EUR
3853,1083,2023-11-13,2018,4,172.75,EUR
3854,1286,2023-04-10,2037,4,141.37,DKK
3855,1039,2023-03-29,2037,3,75.96,EUR
3856,1291,2023-07-31,2001,2,223.83,USD
3857,1450,2023-03-03,2002,8,81.58,DKK
3858,1137,2023-12-30,2014,8,127.87,DKK
3859,1091,2023-09-27,2018,6,115.46,EUR
3860,1015,2023-12-11,2036,7,102.66,EUR
3861,1357,2023-09-27,2017,8,120.51,EUR
3862,1107,2023-04-30,2007,9,151.65,EUR
3863,1444,2023-06-01,2006,4,0.0,EUR
3864,1490,2023-12-03,2032,1,58.54,EUR
3865,1447,2023-01-22,2018,5,42.02,DKK
3866,1414,2023-10-14,2040,7,108.57,DKK
3867,1000,2023-12-06,2048,6,83.06,EUR
3868,1416,2023-05-19,2044,4,107.35,USD
3869,1046,2023-05-20,2040,2,154.07,EUR
3870,1225,2023-10-31,2008,5,32.39,SEK
3871,1072,2023-03-07,2012,8,147.53,DKK
3872,1305,2023-05-12,2036,5,150.13,DKK
3873,1041,2023-12-06,2027,7,114.51,EUR
3874,1171,2023-08-18,2024,9,33.87,USD
3875,1056,2023-08-19,2036,9,115.47,EUR
3876,1403,2023-02-06,2031,9,50.09,SEK
3877,1176,2023-01-26,2038,9,84.57,USD
3878,1177,2023-08-30,2031,7,103.52,EUR
3879,1308,2023-06-12,2038,8,63.58,USD
3880,1075,2023-01-21,2012,7,68.4,DKK
3881,1440,2023-06-29,2002,6,60.97,USD
3882,1131,2023-07-31,2009,9,134.84,DKK
3883,1375,2023-07-02,2000,7,117.92,EUR
3884,1358,2023-12-09,2049,7,92.74,EUR
3885,1200,2023-04-15,2020,6,122.71,EUR
3886,1194,2023-01-11,2046,7,83.47,DKK
3887,1497,2023-07-30,2002,8,115.56,EUR
3888,1468,2023-09-24,2045,3,114.58,DKK
3889,1270,2023-04-08,2000,1,71.18,EUR
3890,1329,2023-07-31,2020,6,96.19,EUR
3891,1214,2023-05-24,2029,7,178.85,USD
3892,1409,2023-06-19,2004,5,181.14,EUR
3893,1368,2023-03-31,2046,7,112.01,EUR
3894,1414,2023-08-12,2014,8,132.64,DKK
3895,1445,2023-11-30,2013,9,37.72,USD
3896,1378,2023-11-04,2008,5,17.14,USD
3897,1474,2023-02-06,2014,7,-17.32,EUR
3898,1395,2023-08-29,2037,7,123.95,USD
3899,1075,2023-07-11,2021,3,171.13,EUR
3900,1111,2023-06-12,2023,1,114.55,EUR
3901,1168,2023-03-02,2030,3,119.54,EUR
3902,1097,2023-03-15,2023,8,117.38,DKK
3903,1430,2023-06-19,2037,1,98.78,USD
3904,1149,2023-06-02,2034,9,55.91,USD
3905,1376,2023-08-31,2008,2,114.06,EUR
3906,1015,2023-05-05,2048,4,138.9,DKK
3907,1373,2023-07-07,2047,2,110.1,USD
3908,1020,2023-04-10,2022,8,76.15,EUR
3909,1373,2023-07-10,2045,9,24.67,USD
3910,1252,2023-02-22,2038,1,167.34,EUR
3911,1229,2023-12-21,2036,5,191.18,DKK
3912,1214,2023-12-04,2030,7,193.31,SEK
3913,1022,2023-04-10,2028,1,108.61,EUR
3914,1421,2023-08-01,2020,8,94.74,SEK
3915,1433,2023-03-18,2033,4,149.37,EUR
3916,1195,2023-04-07,2046,4,107.63,USD
3917,1400,2023-05-17,2027,3,57.85,DKK
3918,1254,2023-04-25,2047,5,41.95,EUR
3919,1159,2023-01-26,2040,5,77.86,EUR
3920,1424,2023-07-10,2038,9,79.97,DKK
3921,1268,2023-08-02,2047,9,178.37,USD
3922,1072,2023-05-08,2035,9,175.19,EUR
3923,1444,2023-09-20,2009,1,91.25,EUR
3924,1336,2023-10-13,2031,1,97.17,DKK
3925,1350,2023-11-20,2006,2,176.93,EUR
3926,1252,2023-10-07,2016,5,42.4,DKK
3927,1133,2023-08-12,2043,4,10.78,EUR
3928,1178,2023-05-21,2039,8,92.74,EUR
3929,1165,2023-07-11,2036,2,57.66,SEK
3930,1308,2023-04-04,2038,8,74.78,EUR
3931,1216,2023-04-09,2004,8,95.27,SEK
3932,1387,2023-11-13,2021,6,137.06,USD
3933,1332,2023-04-09,2043,5,56.94,DKK
3934,1080,2023-09-16,2026,7,213.1,DKK
3935,1135,2023-06-15,2043,2,37.22,EUR
3936,1210,2023-08-21,2010,6,160.4,USD
3937,1344,2023-03-16,2011,3,66.12,USD
3938,1133,2023-03-04,2006,3,64.25,EUR
3939,1368,2023-08-06,2037,7,102.6,EUR
3940,1007,2023-01-09,2033,1,112.98,USD
3941,1287,2023-02-19,2015,1,121.24,EUR
3942,1313,2023-08-21,2010,3,84.83,EUR
3943,1371,2023-03-24,2046,8,64.81,USD
3944,1077,2023-11-10,2034,1,43.73,USD
3945,1156,2023-08-26,2019,9,151.21,SEK
3946,1096,2023-09-06,2006,3,72.52,EUR
3947,1445,2023-09-16,2047,4,35.8,
3948,1031,2023-04-30,2026,6,28.74,EUR
3949,1104,2023-05-28,2042,1,83.63,EUR
3950,1002,2023-05-24,2035,9,83.65,EUR
3951,1397,2023-04-23,2022,5,38.68,USD
3952,1339,2023-03-26,2045,3,45.78,EUR
3953,1328,2023-04-09,2019,6,133.98,DKK
3954,1363,2023-01-02,2042,8,130.38,EUR
3955,1499,2023-09-10,2047,6,114.08,EUR
3956,1041,2023-10-06,2030,2,71.49,SEK
3957,1262,2023-01-17,2014,4,88.79,EUR
3958,1122,2023-03-25,2035,5,136.49,USD
3959,1146,2023-11-20,2047,3,65.11,EUR
3960,1448,2023-10-01,2017,3,157.83,EUR
3961,1220,2023-06-03,2023,1,124.56,EUR
3962,1310,2023-10-24,2027,9,111.62,EUR
3963,1099,2023-02-22,2027,3,87.24,USD
3964,1241,2023-01-10,2045,5,155.94,EUR
3965,1492,2023-01-08,2017,1,137.22,USD
3966,1077,2023-05-30,2036,7,126.06,EUR
3967,1342,2023-10-15,2040,1,110.7,EUR
3968,1292,2023-11-29,2043,1,91.15,EUR
3969,1159,2023-06-13,2008,6,40.0,USD
3970,1454,2023-06-10,2040,9,111.24,EUR
3971,1400,2023-06-30,2035,2,128.42,SEK
3972,1341,2023-04-01,2020,2,91.99,EUR
3973,1007,2023-06-09,2038,4,9.29,EUR
3974,1331,2023-02-06,2018,5,151.44,EUR
3975,1338,2023-10-09,2039,2,107.78,EUR
3976,1058,2023-12-25,2029,9,145.33,DKK
3977,1158,2023-01-02,2021,7,124.08,DKK
3978,1250,2023-08-24,2005,9,25.75,EUR
3979,1109,2023-05-03,2026,4,150.17,USD
3980,1176,2023-12-31,2047,4,11.92,USD
3981,1427,2023-07-31,2042,7,78.92,EUR
3982,1332,2023-10-22,2046,4,24.44,EUR
3983,1333,2023-02-19,2048,1,65.88,EUR
3984,1431,2023-06-04,2012,4,18.52,DKK
3985,1246,2023-08-14,2018,9,57.1,EUR
3986,1372,2023-10-29,2018,5,44.09,EUR
3987,1116,2023-08-20,2029,7,105.76,DKK
3988,1348,2023-09-12,2012,2,98.36,EUR
3989,1332,2023-09-22,2003,6,93.3,EUR
3990,1384,2023-10-01,2042,8,71.93,SEK
3991,1257,2023-07-27,2010,3,85.6,EUR
3992,1185,2023-11-23,2025,6,19.62,DKK
3993,1191,2023-11-07,2046,1,136.49,EUR
3994,1219,2023-11-23,2008,5,157.16,DKK
3995,1473,2023-08-08,2047,3,96.15,EUR
3996,1291,2023-03-31,2044,5,81.46,EUR
3997,1068,2023-01-24,2044,4,206.55,EUR
3998,1084,2023-04-27,2024,6,130.87,USD
3999,1422,2023-02-07,2017,8,60.84,USD
4000,1311,2023-03-02,2033,1,87.58,EUR
4001,1081,2023-01-12,2016,4,74.19,USD
4002,1376,2023-04-27,2033,5,131.81,EUR
4003,1465,2023-09-01,2038,8,127.78,USD
4004,1082,2023-11-10,2013,9,189.7,DKK
4005,1394,2023-06-25,2027,9,89.02,EUR
4006,1386,2023-02-18,2019,5,140.99,EUR
4007,1446,2023-09-28,2041,2,102.75,EUR
4008,1057,2023-08-22,2030,9,109.98,DKK
4009,1397,2023-12-07,2030,9,73.76,USD
4010,1300,2023-12-08,2009,7,68.55,EUR
4011,1195,2023-11-19,2033,6,155.66,DKK
4012,1480,2023-09-03,2023,7,135.45,EUR
4013,1345,2023-10-17,2041,9,5.39,EUR
4014,1425,2023-02-28,2024,4,150.5,EUR
4015,1168,2023-09-11,2022,3,110.82,EUR
4016,1126,2023-09-12,2045,8,84.16,DKK
4017,1120,2023-01-26,2020,2,35.68,EUR
4018,1036,2023-11-29,2036,4,204.91,DKK
4019,1042,2023-12-25,2031,7,-5.0,DKK
4020,1473,2023-03-19,2020,4,70.94,USD
4021,1432,2023-05-12,2000,8,123.8,EUR
4022,1454,2023-05-29,2049,9,126.34,USD
4023,1058,2023-10-29,2035,8,-16.14,EUR
4024,1292,2023-02-01,2024,9,0.0,SEK
4025,1266,2023-02-08,2032,2,92.12,USD
4026,1009,2023-04-12,2018,6,64.53,USD
4027,1447,2023-12-21,2045,3,68.81,USD
4028,1264,2023-04-03,2004,8,43.9,EUR
4029,1018,2023-08-12,2014,7,105.99,EUR
4030,1390,2023-11-27,2035,4,150.26,EUR
4031,1158,2023-09-08,2035,3,148.87,EUR
4032,1312,2023-05-23,2049,2,95.3,USD
4033,1333,2023-11-25,2003,6,1.54,EUR
4034,1352,2023-03-09,2024,6,-11.24,DKK
4035,1393,2023-04-13,2014,6,-4.5,EUR
4036,1218,2023-03-02,2011,5,44.32,EUR
4037,1276,2023-03-10,2041,3,128.77,EUR
4038,1214,2023-08-04,2018,5,98.18,EUR
4039,1434,2023-07-05,2027,1,91.85,USD
4040,1377,2023-04-12,2048,6,67.31,EUR
4041,1191,2023-10-18,2006,7,33.42,USD
4042,1270,2023-08-06,2009,1,119.41,EUR
4043,1371,2023-09-21,2004,1,71.55,EUR
4044,1256,2023-05-15,2045,9,120.62,USD
4045,1297,2023-11-12,2034,8,67.28,DKK
4046,1126,2023-12-24,2046,5,91.83,EUR
4047,1469,2023-10-13,2004,1,-23.08,EUR
4048,1487,2023-08-27,2006,3,133.29,EUR
4049,1358,2023-09-02,2024,8,43.64,DKK
4050,1017,2023-07-01,2025,3,186.31,EUR
4051,1107,2023-10-04,2049,5,58.38,EUR
4052,1478,2023-08-26,2000,6,83.22,EUR
4053,1004,2023-09-27,2014,5,88.74,SEK
4054,1086,2023-03-26,2006,1,83.85,EUR
4055,1206,2023-12-19,2025,4,135.36,DKK
4056,1052,2023-08-24,2036,1,163.73,SEK
4057,1322,2023-10-26,2035,6,71.54,EUR
4058,1028,2023-07-30,2011,3,105.53,DKK
4059,1112,2023-03-28,2039,9,71.76,EUR
4060,1298,2023-09-22,2038,1,160.2,EUR
4061,1359,2023-11-11,2005,3,16.86,USD
4062,1052,2023-03-30,2013,2,20.73,DKK
4063,1475,2023-07-27,2016,9,102.15,EUR
4064,1313,2023-04-20,2036,8,90.22,EUR
4065,1036,2023-07-31,2005,2,89.86,USD
4066,1109,2023-02-01,2037,1,143.62,EUR
4067,1171,2023-10-28,2018,3,110.67,USD
4068,1121,2023-07-28,2011,2,124.0,EUR
4069,1304,2023-07-06,2031,4,71.85,EUR
4070,1403,2023-04-09,2014,2,142.11,EUR
4071,1028,2023-12-20,2045,6,44.09,EUR
4072,1153,2023-03-06,2037,6,23.06,EUR
4073,1374,2023-10-22,2022,4,162.24,EUR
4074,1097,2023-10-14,2010,7,100.29,SEK
4075,1047,2023-08-14,2041,1,107.53,EUR
4076,1459,2023-05-25,2003,5,180.22,USD
4077,1161,2023-10-19,2004,4,152.2,EUR
4078,1248,2023-06-22,2029,2,99.22,EUR
4079,1226,2023-01-08,2042,3,118.85,EUR
4080,1285,2023-03-29,2013,5,147.79,EUR
4081,1015,2023-02-05,2045,2,108.54,DKK
4082,1419,2023-05-22,2016,3,152.48,DKK
4083,1251,2023-10-17,2026,4,109.41,SEK
4084,1073,2023-11-02,2003,9,129.86,USD
4085,1116,2023-01-13,2023,1,95.17,EUR
4086,1300,2023-11-05,2020,4,224.62,USD
4087,1309,2023-11-08,2009,1,93.92,EUR
4088,1157,2023-04-21,2025,4,126.83,SEK
4089,1483,2023-08-17,2044,2,97.44,DKK
4090,1156,2023-12-07,2045,6,143.11,DKK
4091,1432,2023-12-20,2010,8,87.97,DKK
4092,1425,2023-10-07,2046,4,102.72,EUR
4093,1084,2023-08-13,2042,7,65.36,EUR
4094,1210,2023-01-26,2027,2,134.53,EUR
4095,1454,2023-05-22,2011,4,175.18,DKK
4096,1320,2023-04-26,2039,8,107.99,USD
4097,1264,2023-12-18,2040,2,100.08,USD
4098,1450,2023-12-01,2004,2,157.25,DKK
4099,1407,2023-01-20,2004,6,154.57,USD
4100,1021,2023-03-30,2022,2,20.62,EUR
4101,1057,2023-08-13,2047,2,68.33,USD
4102,1284,2023-05-16,2010,2,62.6,EUR
4103,1299,2023-02-03,2028,7,52.42,EUR
4104,1091,2023-10-24,2040,1,87.02,USD
4105,1288,2023-09-18,2007,5,175.32,DKK
4106,1316,2023-06-07,2015,3,0.0,USD
4107,1155,2023-03-11,2029,4,159.52,EUR
4108,1025,2023-10-28,2008,7,126.18,EUR
4109,1172,2023-09-04,2037,9,59.77,EUR
4110,1316,2023-11-04,2026,8,122.93,SEK
4111,1189,2023-11-29,2043,5,49.24,EUR
4112,1146,2023-12-17,2013,5,8.16,DKK
4113,1338,2023-01-25,2009,3,20.07,EUR
4114,1272,2023-06-16,2020,1,136.7,DKK
4115,1342,2023-01-01,2019,1,52.57,USD
4116,1268,2023-07-25,2012,1,94.82,EUR
4117,1000,2023-02-12,2007,2,201.33,DKK
4118,1161,2023-04-10,2035,3,68.41,EUR
4119,1458,2023-04-10,2034,2,128.49,DKK
4120,1452,2023-10-01,2037,2,82.21,EUR
4121,1104,2023-03-28,2029,8,152.83,DKK
4122,1318,2023-10-19,2029,2,106.73,EUR
4123,1027,2023-09-05,2038,5,60.81,EUR
4124,1413,2023-03-21,2018,6,108.79,EUR
4125,1305,2023-11-25,2006,9,133.67,DKK
4126,1334,2023-01-22,2021,9,64.05,DKK
4127,1111,2023-11-22,2047,1,79.6,EUR
4128,1128,2023-09-09,2028,7,147.15,DKK
4129,1496,2023-10-16,2033,2,130.71,DKK
4130,1006,2023-03-20,2024,9,-5.48,DKK
4131,1103,2023-08-31,2047,4,151.08,EUR
4132,1427,2023-08-01,2008,3,70.86,EUR
4133,1178,2023-12-04,2006,6,73.99,SEK
4134,1001,2023-04-11,2018,7,101.54,EUR
4135,1001,2023-01-02,2011,3,83.76,USD
4136,1249,2023-06-21,2003,8,163.94,DKK
4137,1443,2023-11-07,2035,7,46.45,SEK
4138,1381,2023-07-13,2031,8,0.0,EUR
4139,1267,2023-06-15,2009,6,156.41,USD
4140,1350,2023-06-29,2045,7,117.38,EUR
4141,1096,2023-03-13,2039,2,190.29,EUR
4142,1482,2023-07-13,2004,7,103.94,DKK
4143,1168,2023-11-11,2013,7,143.27,SEK
4144,1239,2023-05-17,2030,5,96.63,EUR
4145,1077,2023-01-03,2005,7,118.31,EUR
4146,1363,2023-02-22,2022,3,82.66,DKK
4147,1068,2023-07-01,2048,2,139.89,EUR
4148,1260,2023-11-05,2038,3,168.21,DKK
4149,1243,2023-06-12,2023,8,105.23,DKK
4150,1465,2023-11-09,2003,7,102.37,EUR
4151,1047,2023-05-05,2028,9,155.48,USD
4152,1170,2023-12-30,2047,4,128.76,DKK
4153,1497,2023-09-26,2045,2,80.05,SEK
4154,1402,2023-01-22,2024,9,56.11,EUR
4155,1204,2023-08-07,2011,7,156.41,USD
4156,1163,2023-10-25,2021,5,10.15,SEK
4157,1339,2023-04-17,2020,9,103.88,EUR
4158,1486,2023-03-14,2015,9,78.38,DKK
4159,1176,2023-07-05,2029,1,75.09,EUR
4160,1047,2023-07-10,2049,2,48.88,EUR
4161,1214,2023-12-16,2021,4,184.21,EUR
4162,1394,2023-01-03,2028,5,62.9,USD
4163,1389,2023-06-05,2029,5,131.4,DKK
4164,1207,2023-02-24,2018,8,95.69,EUR
4165,1152,2023-11-20,2034,1,115.04,EUR
4166,1300,2023-03-31,2039,3,105.51,USD
4167,1147,2023-04-13,2043,2,82.86,SEK
4168,1054,2023-02-27,2032,6,109.88,EUR
4169,1281,2023-05-30,2029,9,135.64,USD
4170,1023,2023-08-10,2021,6,27.62,USD
4171,1383,2023-02-10,2034,6,93.53,DKK
4172,1363,2023-04-06,2025,7,2.14,DKK
4173,1006,2023-09-14,2003,9,78.12,EUR
4174,1092,2023-03-06,2032,7,19.37,DKK
4175,1070,2023-10-19,2030,5,80.44,EUR
4176,1322,2023-02-11,2013,2,55.12,EUR
4177,1373,2023-08-06,2042,4,53.98,EUR
4178,1279,2023-08-11,2021,5,61.25,DKK
4179,1476,2023-01-09,2047,9,119.89,DKK
4180,1138,2023-06-05,2023,4,151.99,SEK
4181,1175,2023-04-21,2049,8,100.94,DKK
4182,1080,2023-07-17,2047,5,168.71,EUR
4183,1364,2023-02-17,2013,5,92.03,DKK
4184,1309,2023-03-28,2043,2,51.12,USD
4185,1494,2023-07-15,2002,9,194.22,DKK
4186,1352,2023-10-29,2040,9,87.32,DKK
4187,1059,2023-10-19,2033,1,148.01,USD
4188,1223,2023-03-14,2049,3,78.34,EUR
4189,1107,2023-08-15,2005,8,105.33,USD
4190,1365,2023-08-13,2043,5,193.01,EUR
4191,1451,2023-08-02,2006,8,199.38,EUR
4192,1338,2023-12-05,2006,9,97.06,USD
4193,1299,2023-08-09,2009,4,133.81,DKK
4194,1399,2023-09-26,2048,3,158.65,USD
4195,1051,2023-12-02,2049,5,125.72,EUR
4196,1283,2023-11-16,2035,6,140.52,USD
4197,1140,2023-02-25,2029,4,2.1,EUR
4198,1482,2023-11-04,2000,8,163.16,EUR
4199,1433,2023-11-22,2041,7,140.77,DKK
4200,1011,2023-03-16,2012,6,124.8,EUR
4201,1409,2023-06-15,2019,1,80.19,EUR
4202,1493,2023-01-02,2014,5,25.3,SEK
4203,1290,2023-04-26,2024,3,40.77,EUR
4204,1053,2023-06-02,2047,3,203.72,EUR
4205,1098,2023-06-26,2016,9,105.69,SEK
4206,1162,2023-09-14,2022,4,177.62,EUR
4207,1184,2023-07-24,2015,4,75.63,USD
4208,1296,2023-02-22,2028,2,131.46,EUR
4209,1125,2023-02-22,2042,9,140.62,EUR
4210,1184,2023-05-11,2013,5,120.95,DKK
4211,1402,2023-09-10,2040,8,174.81,EUR
4212,1103,2023-04-17,2027,1,104.13,DKK
4213,1187,2023-05-01,2038,7,141.97,USD
4214,1270,2023-02-09,2022,5,231.45,EUR
4215,1043,2023-05-08,2035,2,105.59,USD
4216,1257,2023-01-05,2008,9,61.0,EUR
4217,1319,2023-08-08,2004,2,41.79,EUR
4218,1499,2023-11-30,2049,7,67.08,USD
4219,1349,2023-09-13,2018,6,-36.08,EUR
4220,1122,2023-12-19,2019,2,27.98,EUR
4221,1484,2023-01-15,2030,2,99.46,USD
4222,1272,2023-11-26,2040,1,-5.0,EUR
4223,1094,2023-09-29,2034,3,30.01,EUR
4224,1380,2023-12-15,2012,6,50.0,DKK
4225,1164,2023-04-29,2035,1,82.53,EUR
4226,1424,2023-11-11,2021,7,79.87,USD
4227,1426,2023-10-22,2022,9,149.35,EUR
4228,1378,2023-01-07,2010,8,67.36,EUR
4229,1337,2023-09-17,2031,3,122.02,DKK
4230,1250,2023-05-06,2000,7,99.84,USD
4231,1289,2023-06-29,2032,1,109.07,USD
4232,1195,2023-04-11,2020,8,46.6,SEK
4233,1468,2023-01-29,2027,7,79.19,EUR
4234,1197,2023-12-05,2005,7,151.93,EUR
4235,1043,2023-06-22,2014,1,16.94,EUR
4236,1234,2023-07-05,2000,4,80.61,DKK
4237,1284,2023-03-10,2040,7,120.7,DKK
4238,1472,2023-08-25,2000,7,89.28,DKK
4239,1072,2023-11-20,2014,5,75.5,EUR
4240,1488,2023-05-11,2019,7,99.58,EUR
4241,1441,2023-04-14,2004,5,222.84,SEK
4242,1235,2023-12-06,2009,3,81.42,DKK
4243,1004,2023-07-28,2030,3,-3.35,DKK
4244,1292,2023-12-21,2023,9,131.1,USD
4245,1172,2023-01-20,2008,4,107.47,DKK
4246,1152,2023-08-06,2003,5,192.19,SEK
4247,1297,2023-08-08,2039,6,180.32,EUR
4248,1005,2023-04-19,2027,8,71.51,EUR
4249,1148,2023-11-09,2031,9,98.78,EUR
4250,1174,2023-03-31,2028,6,214.15,EUR
4251,1257,2023-03-24,2048,6,65.16,EUR
4252,1437,2023-04-07,2017,9,32.24,EUR
4253,1097,2023-07-10,2031,3,144.95,USD
4254,1042,2023-12-09,2028,8,103.72,DKK
4255,1106,2023-09-23,2007,5,182.69,SEK
4256,1291,2023-03-26,2002,5,139.21,EUR
4257,1117,2023-06-17,2017,9,139.95,SEK
4258,1047,2023-11-15,2021,4,67.86,EUR
4259,1166,2023-10-28,2000,9,142.97,USD
4260,1260,2023-03-03,2009,7,120.89,EUR
4261,1474,2023-03-20,2014,8,92.49,EUR
4262,1285,2023-08-03,2007,8,159.03,EUR
4263,1044,2023-06-14,2007,9,138.44,EUR
4264,1454,2023-07-11,2033,7,140.65,EUR
4265,1199,2023-01-29,2024,4,94.67,EUR
4266,1347,2023-07-17,2014,1,197.09,DKK
4267,1172,2023-11-14,2033,1,61.26,USD
4268,1431,2023-08-15,2004,1,-18.97,SEK
4269,1318,2023-01-06,2033,7,120.71,EUR
4270,1339,2023-11-14,2009,4,77.92,EUR
4271,1440,2023-02-24,2016,6,107.38,EUR
4272,1152,2023-07-11,2020,2,140.89,USD
4273,1279,2023-05-02,2002,7,82.15,DKK
4274,1285,2023-08-20,2033,5,25.18,USD
4275,1313,2023-01-27,2028,7,167.78,EUR
4276,1054,2023-06-26,2000,3,36.07,SEK
4277,1308,2023-05-28,2004,3,84.91,SEK
4278,1309,2023-11-16,2027,7,110.42,EUR
4279,1490,2023-05-25,2044,7,227.3,EUR
4280,1451,2023-06-19,2047,6,145.61,EUR
4281,1348,2023-05-31,2032,8,26.16,USD
4282,1439,2023-11-09,2012,7,129.82,USD
4283,1257,2023-09-27,2031,6,153.68,USD
4284,1018,2023-08-31,2032,9,172.53,SEK
4285,1345,2023-02-15,2025,8,93.93,SEK
4286,1001,2023-06-03,2023,8,-5.0,EUR
4287,1418,2023-02-13,2048,2,92.91,USD
4288,1484,2023-06-22,2028,3,55.89,EUR
4289,1197,2023-12-07,2039,5,18.73,EUR
4290,1356,2023-01-13,2002,7,69.32,EUR
4291,1299,2023-07-30,2022,5,33.64,EUR
4292,1005,2023-04-28,2030,2,104.11,EUR
4293,1230,2023-01-13,2034,1,120.78,EUR
4294,1031,2023-06-04,2032,7,101.51,DKK
4295,1060,2023-02-26,2025,2,84.36,DKK
4296,1299,2023-08-05,2048,4,137.49,DKK
4297,1028,2023-02-28,2032,9,39.22,EUR
4298,1128,2023-01-01,2010,4,88.62,DKK
4299,1423,2023-05-26,2046,7,91.85,EUR
4300,1185,2023-10-14,2032,6,110.93,SEK
4301,1268,2023-11-09,2032,8,124.96,DKK
4302,1245,2023-04-28,2001,2,50.53,SEK
4303,1081,2023-05-28,2002,6,130.14,USD
4304,1415,2023-02-06,2005,3,187.66,USD
4305,1420,2023-03-27,2037,2,130.62,DKK
4306,1183,2023-07-18,2000,8,86.12,DKK
4307,1109,2023-02-13,2030,6,50.24,USD
4308,1487,2023-02-23,2041,3,73.02,USD
4309,1338,2023-04-14,2002,2,129.08,DKK
4310,1474,2023-09-18,2033,7,66.09,EUR
4311,1037,2023-01-21,2023,3,228.37,EUR
4312,1248,2023-03-29,2020,7,105.83,EUR
4313,1494,2023-02-27,2019,7,136.06,SEK
4314,1457,2023-09-09,2023,6,65.2,EUR
4315,1256,2023-05-01,2047,7,124.17,EUR
4316,1009,2023-12-30,2026,6,126.59,DKK
4317,1469,2023-08-13,2004,7,57.3,EUR
4318,1214,2023-07-01,2044,5,199.42,EUR
4319,1237,2023-11-06,2047,9,54.69,EUR
4320,1499,2023-01-05,2000,2,90.83,DKK
4321,1122,2023-12-14,2001,8,52.37,EUR
4322,1332,2023-03-02,2029,8,198.45,USD
4323,1155,2023-11-02,2009,6,132.73,USD
4324,1000,2023-04-30,2000,5,36.7,EUR
4325,1425,2023-10-13,2000,9,60.86,USD
4326,1144,2023-07-08,2020,2,-31.33,SEK
4327,1213,2023-06-03,2049,7,50.83,EUR
4328,1203,2023-10-03,2001,5,175.71,DKK
4329,1499,2023-03-12,2026,8,70.19,EUR
4330,1146,2023-07-14,2030,8,133.79,EUR
4331,1307,2023-09-30,2047,8,149.11,DKK
4332,1317,2023-10-15,2040,1,86.16,USD
4333,1052,2023-07-19,2037,3,38.65,DKK
4334,1373,2023-03-12,2048,3,56.74,EUR
4335,1127,2023-05-15,2046,2,112.62,EUR
4336,1068,2023-04-01,2005,4,76.26,EUR
4337,1453,2023-12-01,2037,1,134.9,DKK
4338,1359,2023-04-03,2014,3,148.08,EUR
4339,1353,2023-08-27,2049,8,51.55,EUR
4340,1492,2023-05-17,2037,3,92.34,SEK
